id,accept_final_offers,accepting_final_offers_end_at,accepting_final_offers_start_at,accepting_final_offers_initial_offer,active_listing_valuation_id,asset,buy_now_price,buy_now_price_multiple,buy_now_price_multiple_source,custom_earnings_by_region_chart,default_buy_now_price,earnings_file,expiration,featured_source,generic_financials,hidden,included_rights,is_eligible_to_withdraw_offers_placed_before_update,is_featured,is_in_feature_queue,is_owner,is_track_list_hidden,kind,marketplace_median,marketplace_median_multiplier,marketplace_median_source,minimum_price,offers_awaiting_acceptance,offers_received_count,other_info,owner_last_active_date,performing_artist_analysis,proxy_increment_amount,published_date,requested_buy_now_price,royx_take,seller_id,state,term,term_expiration,term_return_amount,thumbnail_large,title,track_count,unique_bidder_count,valuation_description,last_websocket_message_published_at,Listing ID
3937,TRUE,,,,279717,4051,,,,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,3925.88,FALSE,8,"<p>&nbsp;</p>

<p><strong>The tables below reflect the top-performing programs by aggregate earnings from&nbsp;cues in this catalog:</strong></p>

<table cellspacing=""0"" style=""border-collapse:collapse; width:353px"">
	<tbody>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:none; border-top:1px solid black; height:21px; vertical-align:bottom; white-space:nowrap; width:229px""><strong>Top Shows</strong></td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:1px solid black; vertical-align:bottom; white-space:nowrap; width:124px""><strong>Last 12 Months</strong></td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">AMA MOTOCROSS</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$333</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">THE SOCIAL</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$274</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">MOONSHINERS</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$251</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">BLACK INK CREW</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$192</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">LOVE AND HIP HOP HOLLYWOOD</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$162</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:none; border-right:none; border-top:none; height:21px; vertical-align:bottom; white-space:nowrap"">&nbsp;</td>
			<td style=""border-bottom:none; border-left:none; border-right:none; border-top:none; vertical-align:bottom; white-space:nowrap"">&nbsp;</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:none; border-top:1px solid black; height:21px; vertical-align:bottom; white-space:nowrap""><strong>Top Shows</strong></td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:1px solid black; vertical-align:bottom; white-space:nowrap""><strong>Lifetime Earnings</strong></td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">DUAL SURVIVAL</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$1,508</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">VOICE</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$929</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">LAST CALL WITH CARSON DALY</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$508</td>
		</tr>
		<tr>
			<td style=""border-bottom:none; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">REAL HOUSEWIVES OF ATLANTA</td>
			<td style=""border-bottom:none; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$443</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:none; border-top:none; height:21px; text-align:left; vertical-align:bottom; white-space:nowrap"">THE SOCIAL</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; vertical-align:bottom; white-space:nowrap"">$432</td>
		</tr>
	</tbody>
</table>",2021-05-21T18:49:33.364411Z,,200,2021-05-20T18:49:36.118827Z,,0.15,55834,filled,life_of_rights,,,,"Discovery, Bravo + More - TV and Film Cues",312,4,,2025-01-16T20:26:35.412743Z,3937
3938,TRUE,,,,281796,8363,50000,4.7,ltm,,47900,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,15000,FALSE,2,,2021-05-26T22:34:39.093485Z,,600,2021-05-19T15:29:01.865931Z,,0.15,91217,filled,life_of_rights,,,,"Rod Wave, JayDaYoungan, + More - Songwriter Royalties",9,2,,2025-01-16T20:26:35.412743Z,3938
3935,TRUE,,,,279721,8246,125000,4.4,ltm,,150200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,75000,FALSE,1,,2021-05-25T17:30:02.971508Z,,1500,2021-05-17T18:52:09.166330Z,,0.15,93104,filled,life_of_rights,,,,"NBA YoungBoy - ""Self Control"" + More - Songwriter Royalties",9,1,,2025-01-16T20:26:35.412743Z,3935
3936,TRUE,,,,280543,8351,45000,4.88,ltm,,50500,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,25000,FALSE,1,,2021-05-25T17:34:06.350040Z,,500,2021-05-17T19:16:45.510810Z,,0.15,93104,filled,life_of_rights,,,,"NBA YoungBoy - ""Freeddawg"" + More - Songwriter Royalties",19,1,,2025-01-16T20:26:35.412743Z,3936
3929,TRUE,,,,273341,8202,2250,4,ltm,,2600,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,562.16,FALSE,2,,2021-05-11T15:17:34.068841Z,,100,2021-04-30T21:59:03.923890Z,,0.15,28044,filled,life_of_rights,,,,"""Touch From You"" - Tamela Mann - Songwriter Royalties",1,2,,2025-01-16T20:26:35.412743Z,3929
3829,TRUE,,,,270449,7526,36231.52,8.62,ltm,,28200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,31999,FALSE,41,"<ul>
	<li><strong>Please Note</strong>:&nbsp;<em>Performances from 2016-2017 were on hold at BMI pending a share confirmation. Upon confirmation, royalties were released and all paid in 1st Quarter 2018. The charts below reflect royalties only from performances that occurred in 1Q2018. The Raw Data file reflects these prior period performances in &quot;Column O&quot; titled &ldquo;Performance Period&rdquo;.</em></li>
</ul>",2021-05-05T16:28:38.004778Z,,300,2021-02-23T17:46:40.348160Z,,0.08,4275,filled,life_of_rights,,,,2X Platinum “Juju On That Beat”,1,5,,2025-01-16T20:26:35.412743Z,3829
3903,TRUE,,,,267794,8016,15000,4.23,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,3546.25,FALSE,14,"<p>This single-song listing represents a piece of background music used in the show &ldquo;<u style=""text-decoration:none""><a href=""https://en.wikipedia.org/wiki/In_Touch_with_Dr._Charles_Stanley"" style=""text-decoration:none"">In Touch with Dr. Charles Stanley</a>,</u>&rdquo; a television series sponsored by In Touch Ministries and hosted by Evangelical pastor Dr. Charles Stanley.</p>

<p>Every time an episode of the series with this track airs on TV or is streamed, a public performance royalty is generated. If the series begins to air less frequently or stops airing, royalties for the song would decrease accordingly.</p>

<p>&nbsp;</p>",2021-04-27T20:10:51.764771Z,,200,2021-04-19T21:10:58.091364Z,,0.15,91916,filled,30_year,2051-04-22T00:15:29.545325Z,,,"""In Touch with Dr. Charles Stanley"" - Background Music - Performance Royalties (Songwriter)",1,9,,2025-01-16T20:26:35.412743Z,3903
3904,TRUE,,,,267795,8026,,,,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,3763.45,FALSE,13,"<p>This single-song listing represents a piece of background music used in the show &ldquo;<a href=""https://en.wikipedia.org/wiki/In_Touch_with_Dr._Charles_Stanley"" style=""text-decoration:none""><u>In Touch with Dr. Charles Stanley</u></a>.&rdquo; a television series sponsored by In Touch Ministries and hosted by Evangelical pastor Dr. Charles Stanley.</p>

<p>Every time an episode of the series with this track airs on TV or is streamed, a public performance royalty is generated. If the series begins to air less frequently or stops airing, royalties for the song would decrease accordingly.</p>

<p>&nbsp;</p>",2021-04-21T14:58:18.101020Z,,200,2021-04-19T21:11:05.484724Z,,0.15,91916,filled,30_year,2051-04-21T19:00:06.555246Z,,,"""In Touch with Dr. Charles Stanley"" - Background Music - Performance Royalties (Publisher)",1,9,,2025-01-16T20:26:35.412743Z,3904
3897,TRUE,,,,266171,7755,92000,4.07,ltm,,107200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,85000,FALSE,3,"<p><em>Please note, Sony/ATV changed how they distribute international* earnings in their H2-2019 statement, paid in H1-2020. Royalties in this H2-2019 statement period included 12 months of international* earnings, rather than the six months paid in previous statement periods. This &quot;catch-up&quot; payment was made in an effort to pay international* earnings on the same schedule as domestic earnings.&nbsp;</em></p>

<p><em>*International denotes royalties earned outside the United States.</em></p>",2021-05-04T19:39:50.128780Z,,1200,2021-04-16T15:23:37.861483Z,,0.15,90281,filled,10_year,2031-04-16T20:50:23.892449Z,,,Frank Ocean + More - Publishing Royalties,109,2,,2025-01-16T20:26:35.412743Z,3897
3887,TRUE,,,,264431,7757,175000,61.98,ltm,,21700,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,100000,FALSE,11,,2021-04-28T15:25:24.469460Z,,200,2021-03-31T20:14:31.329627Z,,0.15,66070,filled,life_of_rights,,,,"Billboard hit ""iSpy"" by KYLE ft. Lil Yachty",1,6,,2025-01-16T20:26:35.412743Z,3887
3690,TRUE,,,,263738,7021,399946.58,13.98,ltm,,313700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"***,***",,,300000,FALSE,12,,2021-04-19T17:39:12.365459Z,,1500,2020-12-23T21:33:22.377934Z,,0.064,61730,filled,life_of_rights,,,,Anderson .Paak & 50 Cent — Songwriter Royalties,201,6,,2025-01-16T20:26:35.412743Z,3690
3254,TRUE,,,,260648,5066,4347.83,13.04,ltm,,1400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,3274.88,FALSE,48,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/matoma-gia-heart-wont-forget/"" target=""_blank"">Matoma &amp; Gia &quot;Heart Won&#39;t Forget&quot;</a> closed on 11/14/2018 at $8,050 (3.24x).</p>",2021-04-20T22:08:19.792053Z,,100,2020-03-19T12:50:51.158711Z,,0.08,42014,filled,partial_10_year,2028-11-14T07:00:00Z,,,Matoma & Gia “Heart Won’t Forget”,2,23,,2025-01-16T20:26:35.412743Z,3254
3890,TRUE,,,,258247,7909,88235.29,3.27,ltm,,121300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,30000,FALSE,4,,2021-04-16T14:49:17.797722Z,,1400,2021-04-06T19:33:12.744640Z,,0.15,91217,filled,life_of_rights,,,,"Rod Wave's ""Brace Face"" + more - Songwriter Royalties",4,2,,2025-01-16T20:26:35.412743Z,3890
3889,TRUE,,,,260785,7976,58000,3.78,ltm,,69100,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,15347.98,FALSE,10,,2021-04-16T20:29:43.806428Z,,800,2021-04-02T19:35:21.388951Z,,0.15,90871,filled,life_of_rights,,,,"Rod Wave's ""Sky Priority"" + More",5,3,,2025-01-16T20:26:35.412743Z,3889
3870,TRUE,,,,260783,716,13995,8.36,ltm,,9500,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,11000,FALSE,35,,2021-04-15T20:36:26.531263Z,,100,2021-03-15T19:21:55.239972Z,,0.15,37122,filled,10_year,2031-04-04T01:21:14.859192Z,,,"Electronic Music from Nicky Romero, Cosmic Gate, and DJ Antoine",5,5,,2025-01-16T20:26:35.412743Z,3870
3888,TRUE,,,,259393,7765,65000,3.77,ltm,,77500,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,17219.96,FALSE,5,,2021-04-16T20:25:58.694842Z,,900,2021-04-02T19:26:51.162191Z,,0.15,90871,filled,life_of_rights,,,,Hip-Hop from YoungBoy Never Broke Again and Rod Wave,4,2,,2025-01-16T20:26:35.412743Z,3888
3064,TRUE,,,,257509,4325,138781.5,9.93,ltm,,61800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,138500,FALSE,14,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/legendary-pop-justin-timberlake-beyonce-jay-z/"" target=""_blank"">Legendary Pop: Justin Timberlake, Beyonc&eacute; &amp; Jay-Z</a> closed on 2/15/2019 at $113,400 (4.6x).</p>",2021-04-06T15:07:12.824166Z,,700,2020-02-20T00:22:51.145762Z,,0.064,45024,filled,partial_10_year,2029-02-15T07:00:00Z,,,"Legendary Pop: Justin Timberlake, Beyoncé & Jay-Z",58,8,,2025-01-16T20:26:35.412743Z,3064
3699,TRUE,,,,257639,7097,26709.4,8.16,ltm,,24600,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,15500,FALSE,20,,2021-04-05T16:55:34.984512Z,,200,2021-01-07T17:22:44.527307Z,,0.064,28022,filled,life_of_rights,,,,Streaming-Driven Hip-Hop Collection,17,11,,2025-01-16T20:26:35.412743Z,3699
3871,TRUE,,,,257698,7295,70000,10.32,ltm,,68400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,6783.72,FALSE,14,"<p><strong>BUYBACK OPTION:&nbsp;</strong>As a part of the sale, the seller will have the option to repurchase this Asset from the buyer during the first three years after the sale for 150% of this sale&#39;s purchase price.</p>",2021-04-14T20:06:40.806368Z,,400,2021-03-16T23:09:45.322390Z,,0.12,90709,filled,30_year,2051-03-30T04:01:57.194079Z,,,"Established Hip-Hop: ""Wobble"" From V.I.C.",79,6,,2025-01-16T20:26:35.412743Z,3871
2922,TRUE,,,,257500,3685,631578.95,17.35,ltm,,368300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"***,***",,,181882.94,FALSE,17,"<p>Previous transaction: <a href=""https://auctions.royaltyexchange.com/auctions/grammy-winning-band-cage-the-elephant/"" target=""_blank"">Grammy-Winning Band: Cage The Elephant</a> closed on 3/18/2019 at $411,000 (8.8x).</p>

<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""168"" src=""https://www.youtube.com/embed/HKtsdZs9LJo"" width=""300""></iframe></p>",2021-04-01T15:14:55.319841Z,,1900,2020-02-20T22:36:48.544964Z,,0.05,48914,filled,life_of_rights,,,,Grammy-Winning Band: Cage The Elephant,51,9,,2025-01-16T20:26:35.412743Z,2922
3873,TRUE,,,,244546,7592,72000,13.58,ltm,,53700,,2021-03-30T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,5302.42,FALSE,22,"<p><em>Please note, Sony/ATV changed how they distribute international* earnings in their H2-2019 statement, paid in H1-2020. Royalties in this H2-2019 statement period included 12 months of international* earnings, rather than the six months paid in previous statement periods. This &quot;catch-up&quot; payment was made in an effort to pay international* earnings on the same schedule as domestic earnings.&nbsp;</em></p>

<p><em>To address the &quot;catch-up&quot; payment, and accurately calculate the Past 12 Months&#39; and Last 12 Months&#39; Earnings, we&#39;ve split the international royalties from the H2-2019 statement in half between the H2-2019 and H1-2019 periods.</em></p>

<p><em>*International denotes royalties earned outside the United States.</em></p>

<p><em><img alt=""Sony Music Publishing - Rights Included"" class=""responsive"" src=""https://royx.s3.amazonaws.com/included_rights-Sony_ATV.png"" /></em></p>",2021-04-06T15:42:21.523255Z,,300,2021-03-18T20:10:45.556060Z,,0.15,24964,filled,life_of_rights,,,,"Publishing: Dem Franchize Boyz's “Lean Wit It, Rock Wit It”",40,5,,2025-01-16T20:26:35.412743Z,3873
3716,TRUE,,,,251124,7140,19764.96,15.54,ltm,,13000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,17000,FALSE,29,,2021-03-22T15:22:20.058596Z,,100,2021-01-12T19:29:58.413298Z,,0.064,61730,filled,life_of_rights,,,,Anarbor: Alt-Rock Performance Royalties,52,10,,2025-01-16T20:26:35.412743Z,3716
3799,TRUE,,,,251156,7317,400000,8.21,ltm,,335700,,2021-03-31T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,225000,FALSE,21,"<p><em>BMG payments include a &quot;flow-through&quot; payment from Kobalt for&nbsp;songs included in this catalog and noted on the tracklist with an ID starting with WK. These &quot;flow-through&quot; earnings included a catch-up payment in 1H2020 resulting in at least five quarters in the Last 12 Months&#39; Earnings. </em></p>

<p>The most recent&nbsp;<em>BMG payment for 2H2020 included the typical two-quarters worth of &quot;flow-through&quot; earnings from Kobalt. Going forward, each BMG biannual payment is expected to include two-quarters of Kobalt &quot;flow-through&quot; earnings along with royalties from the BMG-managed titles.</em></p>

<p><em>The estimated value of the top 5 &quot;flow-through&quot; tracks&nbsp;is reflected below based on quarterly information provided by Kobalt.</em></p>

<p><em>TOP FIVE TRACKS FROM &quot;KOBALT FLOW-THROUGH &quot;PAYMENTS</em></p>

<table cellspacing=""0"" style=""border-collapse:collapse; width:413px"">
	<tbody>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:1px solid black; height:43px; text-align:center; vertical-align:middle; white-space:nowrap; width:133px""><strong>Song Title</strong></td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:1px solid black; text-align:center; vertical-align:middle; white-space:nowrap; width:107px""><strong>Artist</strong></td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:1px solid black; text-align:center; vertical-align:middle; white-space:nowrap; width:87px""><strong>&nbsp;Release Date&nbsp;</strong></td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:1px solid black; text-align:center; vertical-align:middle; white-space:normal; width:87px""><strong>Estimated LTM Value</strong></td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:none; height:20px; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Loud</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Mac Miller</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:center; vertical-align:bottom; white-space:nowrap"">&nbsp;3/2/2012</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:right; vertical-align:bottom; white-space:nowrap"">$5,550</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:none; height:20px; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Paperbond</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Wiz Khalifa</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:center; vertical-align:bottom; white-space:nowrap"">&nbsp;12/4/2012</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:right; vertical-align:bottom; white-space:nowrap"">$4,885</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:none; height:20px; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Frick Park Market</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Mac Miller</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:center; vertical-align:bottom; white-space:nowrap"">&nbsp;8/18/2011</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:right; vertical-align:bottom; white-space:nowrap"">$3,316</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:none; height:20px; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Party On Fifth Ave</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Mac Miller</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:center; vertical-align:bottom; white-space:nowrap"">&nbsp;10/28/2011</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:right; vertical-align:bottom; white-space:nowrap"">$2,379</td>
		</tr>
		<tr>
			<td style=""border-bottom:1px solid black; border-left:1px solid black; border-right:1px solid black; border-top:none; height:20px; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Smile Back</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:left; vertical-align:bottom; white-space:nowrap"">&nbsp;Mac Miller</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:center; vertical-align:bottom; white-space:nowrap"">&nbsp;11/8/2011</td>
			<td style=""border-bottom:1px solid black; border-left:none; border-right:1px solid black; border-top:none; text-align:right; vertical-align:bottom; white-space:nowrap"">$2,196</td>
		</tr>
	</tbody>
</table>",2021-04-06T14:51:16.795627Z,,2500,2021-02-05T21:55:27.210310Z,,0.1,86470,filled,life_of_rights,,,,Streaming Heavy Publishing Royalties from Mac Miller & Wiz Khalifa,68,8,,2025-01-16T20:26:35.412743Z,3799
3864,TRUE,,,,249855,7702,12436.16,8,ltm,,15800,,2021-03-18T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,1554.52,FALSE,1,,2021-03-24T14:18:30.612650Z,,100,2021-03-11T16:55:41.414758Z,,0,60436,filled,life_of_rights,,,,Metal Tracks from Ill Niño,85,1,,2025-01-16T20:26:35.412743Z,3864
3855,TRUE,,,,246882,7611,150000,14.97,ltm,,128700,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,110000,FALSE,20,,2021-03-18T21:57:10.796908Z,,600,2021-03-08T16:55:18.416178Z,,0.15,89832,filled,life_of_rights,,,,Music From Quentin Tarantino’s “Pulp Fiction”,2,11,,2025-01-16T20:26:35.412743Z,3855
3854,TRUE,,,,246891,7639,,,,,5400,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,4188.18,FALSE,3,,2021-03-04T16:25:22.996445Z,,100,2021-03-04T16:03:41.282647Z,,0.08,26292,filled,partial_10_year,2028-05-03T06:00:00Z,,,R&B & Pop Catalog: Featuring Trey Songz,16,1,,2025-01-16T20:26:35.412743Z,3854
3840,TRUE,,,,238066,7429,15000,6.97,ltm,,11300,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,5000,FALSE,9,,2021-03-12T21:47:13.861615Z,,200,2021-02-24T00:03:39.984411Z,,0.15,88514,filled,10_year,2031-02-27T08:14:44.045678Z,,,"Tim Legend - ""Hope"" ft. Brave",1,6,,2025-01-16T20:26:35.412743Z,3840
3846,TRUE,,,,242673,7514,14000,7.35,ltm,,12800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,5000,FALSE,3,,2021-05-06T15:20:57.629178Z,,100,2021-02-26T22:23:08.796386Z,,0.15,10776,filled,life_of_rights,,,,Hip-Hop Royalties ft. Dave East and More,38,2,,2025-01-16T20:26:35.412743Z,3846
3841,TRUE,,,,243858,7159,70000,13.65,ltm,,45700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,50000,FALSE,10,"<p><em>Please note, Sony/ATV changed how they distribute international* earnings in their H2-2019 statement, paid in H1-2020. Royalties in this H2-2019 statement period included 12 months of international* earnings, rather than the six months paid in previous statement periods. This &quot;catch-up&quot; payment was made in an effort to pay international* earnings on the same schedule as domestic earnings.&nbsp;</em></p>

<p><em>To address the &quot;catch-up&quot; payment, and accurately calculate the Past 12 Months&#39; and Last 12 Months&#39; Earnings, we&#39;ve split the international royalties from the H2-2019 statement in half between the H2-2019 and H1-2019 periods.</em></p>

<p><em>*International denotes royalties earned outside the United States.</em></p>
",2021-03-11T01:31:30.812323Z,,300,2021-02-25T00:01:49.253909Z,,0.15,86301,filled,life_of_rights,,,,Hip-Hop Publishing Royalties ft. Ja Rule,33,2,,2025-01-16T20:26:35.412743Z,3841
3825,TRUE,,,,241406,5814,18000,8.99,ltm,,14000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,15000,FALSE,9,"<p><strong>Please note: The earnings spike in Q1 2020 is the result of a one-time catch up payment from the United Kingdom for the song &quot;Illuminate.&quot; It is&nbsp;unlikely another catch up payment will occur again, but if it does the winning investor will be entitled to it.</strong></p>",2021-03-04T18:57:34.819222Z,,200,2021-02-23T00:13:12.675614Z,,0.15,74552,filled,life_of_rights,,,,"Streaming Royalties ft. Ab Soul, Kendrick Lamar, and J.I.D",4,4,,2025-01-16T20:26:35.412743Z,3825
3838,TRUE,,,,243333,7574,50000,13.41,ltm,,42500,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,25000,FALSE,2,,2021-03-05T17:16:46.499481Z,,200,2021-02-23T21:15:56.953516Z,,0.15,50474,filled,life_of_rights,,,,Hit Tracks from Jeremih and More,21,2,,2025-01-16T20:26:35.412743Z,3838
3836,TRUE,,,,243332,4753,2500,4.63,ltm,,2700,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"*,***",,,1000,FALSE,2,,2021-03-03T22:29:46.467160Z,,100,2021-02-23T19:15:55.751699Z,,0.15,28044,filled,life_of_rights,,,,R&B Tracks from Tank,3,2,,2025-01-16T20:26:35.412743Z,3836
